6;29;135307264
6;31;40960
6;21;1089536
6;23;40960
7;0;72624976668147712
7;8;16384
7;1;2113536
7;9;16384
7;4;270548992
7;12;16384
7;5;2113536
7;13;16384
7;32;34630287360
7;40;16384
7;33;2113536
7;41;16384
7;36;270548992
7;44;16384
7;37;2113536
7;45;16384
7;16;4432676798464
7;24;16384
7;17;2113536
7;25;16384
7;20;270548992
7;28;16384
7;21;2113536
7;29;16384
7;48;34630287360
7;56;16384
7;49;2113536
7;57;16384
7;52;270548992
7;60;16384
7;53;2113536
7;61;16384
7;2;567382630219776
7;10;16384
7;3;2113536
7;11;16384
7;6;270548992
7;14;16384
7;7;2113536
7;15;16384
7;34;34630287360
7;42;16384
7;35;2113536
7;43;16384
7;38;270548992
7;46;16384
7;39;2113536
7;47;16384
7;18;4432676798464
7;26;16384
7;19;2113536
7;27;16384
7;22;270548992
7;30;16384
7;23;2113536
7;31;16384
7;50;34630287360
7;58;16384
7;51;2113536
7;59;16384
7;54;270548992
7;62;16384
7;55;2113536
7;63;16384
8;0;4620710844295151618
8;8;131074
8;1;67239938
8;9;131074
8;4;34426978306
8;12;131074
8;5;67239938
8;13;131074
8;2;17626613022722
8;10;131074
8;3;67239938
8;11;131074
8;6;34426978306
8;14;131074
8;7;67239938
8;15;131074
8;16;9024825867763714
8;24;131074
8;17;67239938
8;25;131074
8;20;34426978306
8;28;131074
8;21;67239938
8;29;131074
8;18;17626613022722
8;26;131074
8;19;67239938
8;27;131074
8;22;34426978306
8;30;131074
8;23;67239938
8;31;131074
9;0;9241421688590368773
9;12;327685
9;18;134545413
9;30;327685
9;5;68854022149
9;17;327685
9;23;134545413
9;3;327685
9;16;35253226110981
9;28;327685
9;2;134545413
9;14;327685
9;21;68854022149
9;1;327685
9;7;134545413
9;19;327685
9;8;18049651735592965
9;20;327685
9;26;134545413
9;6;327685
9;13;68854022149
9;25;327685
9;31;134545413
9;11;327685
9;24;35253226110981
9;4;327685
9;10;134545413
9;22;327685
9;29;68854022149
9;9;327685
9;15;134545413
9;27;327685
10;0;36099303487963146
10;2;36099303471185930
10;9;17432586
10;11;655370
10;4;285868042
10;6;269090826
10;13;17432586
10;15;655370
10;8;137724821514
10;10;137708044298
10;17;17432586
10;19;655370
10;12;285868042
10;14;269090826
10;21;17432586
10;23;655370
10;16;70506468999178
10;18;70506452221962
10;25;17432586
10;27;655370
10;20;285868042
10;22;269090826
10;29;17432586
10;31;655370
10;24;137724821514
10;26;137708044298
10;1;17432586
10;3;655370
10;28;285868042
10;30;269090826
10;5;17432586
10;7;655370
11;0;141017232965652
11;4;141012904443924
11;16;4329832468
11;20;1310740
11;8;141012937998356
11;12;141012904443924
11;24;34865172
11;28;1310740
11;2;4866703380
11;6;538181652
11;18;4329832468
11;22;1310740
11;10;571736084
11;14;538181652
11;26;34865172
11;30;1310740
11;1;279744610324
11;5;275416088596
11;17;4329832468
11;21;1310740
11;9;275449643028
11;13;275416088596
11;25;34865172
11;29;1310740
11;3;4866703380
11;7;538181652
11;19;4329832468
11;23;1310740
11;11;571736084
11;15;538181652
11;27;34865172
11;31;1310740
12;0;1659000848424
12;4;550832177192
12;16;1108171292712
12;20;2621480
12;2;550899286056
12;6;550832177192
12;18;69730344
12;22;2621480
12;1;1109245034536
12;5;1076363304
12;17;1108171292712
12;21;2621480
12;3;1143472168
12;7;1076363304
12;19;69730344
12;23;2621480
12;8;559489220648
12;12;550832177192
12;24;8659664936
12;28;2621480
12;10;550899286056
12;14;550832177192
12;26;69730344
12;30;2621480
12;9;9733406760
12;13;1076363304
12;25;8659664936
12;29;2621480
12;11;1143472168
12;15;1076363304
12;27;69730344
12;31;2621480
13;0;283693466779728
13;20;2152726608
13;16;283691319296080
13;4;5242960
13;2;2286944336
13;22;2152726608
13;18;139460688
13;6;5242960
13;1;19466813520
13;21;2152726608
13;17;17319329872
13;5;5242960
13;3;2286944336
13;23;2152726608
13;19;139460688
13;7;5242960
13;24;2218490069072
13;12;2152726608
13;8;2216342585424
13;28;5242960
13;26;2286944336
13;14;2152726608
13;10;139460688
13;30;5242960
13;25;19466813520
13;13;2152726608
13;9;17319329872
13;29;5242960
13;27;2286944336
13;15;2152726608
13;11;139460688
13;31;5242960
14;0;72624976676520096
14;1;10485920
14;16;278921376
14;17;10485920
14;8;34638659744
14;9;10485920
14;24;278921376
14;25;10485920
14;18;4432685170848
14;19;10485920
14;2;278921376
14;3;10485920
14;26;34638659744
14;27;10485920
14;10;278921376
14;11;10485920
14;4;567382638592160
14;5;10485920
14;20;278921376
14;21;10485920
14;12;34638659744
14;13;10485920
14;28;278921376
14;29;10485920
14;22;4432685170848
14;23;10485920
14;6;278921376
14;7;10485920
14;30;34638659744
14;31;10485920
14;14;278921376
14;15;10485920
15;0;145249953336262720
15;16;4194368
15;2;541065280
15;18;4194368
15;8;69260542016
15;24;4194368
15;10;541065280
15;26;4194368
15;4;8865353564224
15;20;4194368
15;6;541065280
15;22;4194368
15;12;69260542016
15;28;4194368
15;14;541065280
15;30;4194368
15;1;1134765260406848
15;17;4194368
15;3;541065280
15;19;4194368
15;9;69260542016
15;25;4194368
15;11;541065280
15;27;4194368
15;5;8865353564224
15;21;4194368
15;7;541065280
15;23;4194368
15;13;69260542016
15;29;4194368
15;15;541065280
15;31;4194368
16;0;2310355422147510788
16;16;2310355422147510784
16;1;33554948
16;17;33554944
16;8;17213424132
16;24;17213424128
16;9;33554948
16;25;33554944
16;4;8813306446340
16;20;8813306446336
16;5;33554948
16;21;33554944
16;12;17213424132
16;28;17213424128
16;13;33554948
16;29;33554944
16;2;4512412933816836
16;18;4512412933816832
16;3;33554948
16;19;33554944
16;10;17213424132
16;26;17213424128
16;11;33554948
16;27;33554944
16;6;8813306446340
16;22;8813306446336
16;7;33554948
16;23;33554944
16;14;17213424132
16;30;17213424128
16;15;33554948
16;31;33554944
17;0;4620710844311799048
17;16;4620710844311799040
17;9;83887368
17;25;83887360
17;8;34443625736
17;24;34443625728
17;17;83887368
17;1;83887360
17;4;17626629670152
17;20;17626629670144
17;13;83887368
17;29;83887360
17;12;34443625736
17;28;34443625728
17;21;83887368
17;5;83887360
17;10;9024825884411144
17;26;9024825884411136
17;19;83887368
17;3;83887360
17;18;34443625736
17;2;34443625728
17;27;83887368
17;11;83887360
17;14;17626629670152
17;30;17626629670144
17;23;83887368
17;7;83887360
17;22;34443625736
17;6;34443625728
17;31;83887368
17;15;83887360
18;0;9241421692918565393
18;8;9241421692918565392
18;32;9241421692918565377
18;40;9241421692918565376
18;68;9241421688623598097
18;76;9241421688623598096
18;100;9241421688623598081
18;108;9241421688623598080
18;16;4462742033
18;24;4462742032
18;48;4462742017
18;56;4462742016
18;84;167774737
18;92;167774736
18;116;167774721
18;124;167774720
18;41;73182218769
18;49;73182218768
18;73;73182218753
18;81;73182218752
18;109;68887251473
18;117;68887251472
18;13;68887251457
18;21;68887251456
18;57;4462742033
18;65;4462742032
18;89;4462742017
18;97;4462742016
18;125;167774737
18;5;167774736
18;29;167774721
18;37;167774720
18;64;35257554307601
18;72;35257554307600
18;96;35257554307585
18;104;35257554307584
18;4;35253259340305
18;12;35253259340304
18;36;35253259340289
18;44;35253259340288
18;80;4462742033
18;88;4462742032
18;112;4462742017
18;120;4462742016
18;20;167774737
18;28;167774736
18;52;167774721
18;60;167774720
18;105;73182218769
18;113;73182218768
18;9;73182218753
18;17;73182218752
18;45;68887251473
18;53;68887251472
18;77;68887251457
18;85;68887251456
18;121;4462742033
18;1;4462742032
18;25;4462742017
18;33;4462742016
18;61;167774737
18;69;167774736
18;93;167774721
18;101;167774720
18;2;18049656063789585
18;10;18049656063789584
18;34;18049656063789569
18;42;18049656063789568
18;70;18049651768822289
18;78;18049651768822288
18;102;18049651768822273
18;110;18049651768822272
18;18;4462742033
18;26;4462742032
18;50;4462742017
18;58;4462742016
18;86;167774737
18;94;167774736
18;118;167774721
18;126;167774720
18;43;73182218769
18;51;73182218768
18;75;73182218753
18;83;73182218752
18;111;68887251473
18;119;68887251472
18;15;68887251457
18;23;68887251456
18;59;4462742033
18;67;4462742032
18;91;4462742017
18;99;4462742016
18;127;167774737
18;7;167774736
18;31;167774721
18;39;167774720
18;66;35257554307601
18;74;35257554307600
18;98;35257554307585
18;106;35257554307584
18;6;35253259340305
18;14;35253259340304
18;38;35253259340289
18;46;35253259340288
18;82;4462742033
18;90;4462742032
18;114;4462742017
18;122;4462742016
18;22;167774737
18;30;167774736
18;54;167774721
18;62;167774720
18;107;73182218769
18;115;73182218768
18;11;73182218753
18;19;73182218752
18;47;68887251473
18;55;68887251472
18;79;68887251457
18;87;68887251456
18;123;4462742033
18;3;4462742032
18;27;4462742017
18;35;4462742016
18;63;167774737
18;71;167774736
18;95;167774721
18;103;167774720
19;0;36100411639206946
19;40;36100411639206944
19;32;36100411639206914
19;72;36100411639206912
19;16;36099303537644578
19;56;36099303537644576
19;48;36099303537644546
19;88;36099303537644544
19;64;1108437111842
19;104;1108437111840
19;96;1108437111810
19;8;1108437111808
19;80;335549474
19;120;335549472
19;112;335549442
19;24;335549440
19;4;36099312127579170
19;44;36099312127579168
19;36;36099312127579138
19;76;36099312127579136
19;20;36099303537644578
19;60;36099303537644576
19;52;36099303537644546
19;92;36099303537644544
19;68;8925484066
19;108;8925484064
19;100;8925484034
19;12;8925484032
19;84;335549474
19;124;335549472
19;116;335549442
19;28;335549440
19;66;1245876065314
19;106;1245876065312
19;98;1245876065282
19;10;1245876065280
19;82;137774502946
19;122;137774502944
19;114;137774502914
19;26;137774502912
19;2;1108437111842
19;42;1108437111840
19;34;1108437111810
19;74;1108437111808
19;18;335549474
19;58;335549472
19;50;335549442
19;90;335549440
19;70;146364437538
19;110;146364437536
19;102;146364437506
19;14;146364437504
19;86;137774502946
19;126;137774502944
19;118;137774502914
19;30;137774502912
19;6;8925484066
19;46;8925484064
19;38;8925484034
19;78;8925484032
19;22;335549474
19;62;335549472
19;54;335549442
19;94;335549440
19;1;71614620242978
19;41;71614620242976
19;33;71614620242946
19;73;71614620242944
19;17;70506518680610
19;57;70506518680608
19;49;70506518680578
19;89;70506518680576
19;65;1108437111842
19;105;1108437111840
19;97;1108437111810
19;9;1108437111808
19;81;335549474
19;121;335549472
19;113;335549442
19;25;335549440
19;5;70515108615202
19;45;70515108615200
19;37;70515108615170
19;77;70515108615168
19;21;70506518680610
19;61;70506518680608
19;53;70506518680578
19;93;70506518680576
19;69;8925484066
19;109;8925484064
19;101;8925484034
19;13;8925484032
19;85;335549474
19;125;335549472
19;117;335549442
19;29;335549440
19;67;1245876065314
19;107;1245876065312
19;99;1245876065282
19;11;1245876065280
19;83;137774502946
19;123;137774502944
19;115;137774502914
19;27;137774502912
19;3;1108437111842
19;43;1108437111840
19;35;1108437111810
19;75;1108437111808
19;19;335549474
19;59;335549472
19;51;335549442
19;91;335549440
19;71;146364437538
19;111;146364437536
19;103;146364437506
19;15;146364437504
19;87;137774502946
19;127;137774502944
19;119;137774502914
19;31;137774502912
19;7;8925484066
19;47;8925484064
19;39;8925484034
19;79;8925484032
19;23;335549474
19;63;335549472
19;55;335549442
19;95;335549440
20;0;424704217196612
20;36;424704217196608
20;16;424704217196548
20;52;424704217196544
20;10;141013037361220
20;46;141013037361216
20;26;141013037361156
20;62;141013037361152
20;41;283691850934340
20;77;283691850934336
20;57;283691850934276
20;93;283691850934272
20;51;671098948
20;87;671098944
20;67;671098884
20;103;671098880
20;32;141030217230404
20;68;141030217230400
20;48;141030217230340
20;84;141030217230336
20;42;141013037361220
20;78;141013037361216
20;58;141013037361156
20;94;141013037361152
20;73;17850968132
20;109;17850968128
20;89;17850968068
20;125;17850968064
20;83;671098948
20;119;671098944
20;99;671098884
20;7;671098880
20;8;283966728841284
20;44;283966728841280
20;24;283966728841220
20;60;283966728841216
20;18;275549005892
20;54;275549005888
20;34;275549005828
20;70;275549005824
20;49;283691850934340
20;85;283691850934336
20;65;283691850934276
20;101;283691850934272
20;59;671098948
20;95;671098944
20;75;671098884
20;111;671098880
20;40;292728875076
20;76;292728875072
20;56;292728875012
20;92;292728875008
20;50;275549005892
20;86;275549005888
20;66;275549005828
20;102;275549005824
20;81;17850968132
20;117;17850968128
20;97;17850968068
20;5;17850968064
20;91;671098948
20;127;671098944
20;107;671098884
20;15;671098880
20;64;143229240485956
20;100;143229240485952
20;80;143229240485892
20;116;143229240485888
20;74;141013037361220
20;110;141013037361216
20;90;141013037361156
20;126;141013037361152
20;105;2216874223684
20;13;2216874223680
20;121;2216874223620
20;29;2216874223616
20;115;671098948
20;23;671098944
20;3;671098884
20;39;671098880
20;96;141030217230404
20;4;141030217230400
20;112;141030217230340
20;20;141030217230336
20;106;141013037361220
20;14;141013037361216
20;122;141013037361156
20;30;141013037361152
20;9;17850968132
20;45;17850968128
20;25;17850968068
20;61;17850968064
20;19;671098948
20;55;671098944
20;35;671098884
20;71;671098880
20;72;2491752130628
20;108;2491752130624
20;88;2491752130564
20;124;2491752130560
20;82;275549005892
20;118;275549005888
20;98;275549005828
20;6;275549005824
20;113;2216874223684
20;21;2216874223680
20;1;2216874223620
20;37;2216874223616
20;123;671098948
20;31;671098944
20;11;671098884
20;47;671098880
20;104;292728875076
20;12;292728875072
20;120;292728875012
20;28;292728875008
20;114;275549005892
20;22;275549005888
20;2;275549005828
20;38;275549005824
20;17;17850968132
20;53;17850968128
20;33;17850968068
20;69;17850968064
20;27;671098948
20;63;671098944
20;43;671098884
20;79;671098880
21;0;72625527495610504
21;40;72625527495610496
21;32;72625527495610376
21;72;72625527495610368
21;1;551098011784
21;41;551098011776
21;33;551098011656
21;73;551098011648
21;4;72624977739796616
21;44;72624977739796608
21;36;72624977739796488
21;76;72624977739796480
21;5;1342197896
21;45;1342197888
21;37;1342197768
21;77;1342197760
21;2;585457750152
21;42;585457750144
21;34;585457750024
21;74;585457750016
21;3;551098011784
21;43;551098011776
21;35;551098011656
21;75;551098011648
21;6;35701936264
21;46;35701936256
21;38;35701936136
21;78;35701936128
21;7;1342197896
21;47;1342197888
21;39;1342197768
21;79;1342197760
21;64;4983504261256
21;104;4983504261248
21;96;4983504261128
21;8;4983504261120
21;65;551098011784
21;105;551098011776
21;97;551098011656
21;9;551098011648
21;68;4433748447368
21;108;4433748447360
21;100;4433748447240
21;12;4433748447232
21;69;1342197896
21;109;1342197888
21;101;1342197768
21;13;1342197760
21;66;585457750152
21;106;585457750144
21;98;585457750024
21;10;585457750016
21;67;551098011784
21;107;551098011776
21;99;551098011656
21;11;551098011648
21;70;35701936264
21;110;35701936256
21;102;35701936136
21;14;35701936128
21;71;1342197896
21;111;1342197888
21;103;1342197768
21;15;1342197760
21;16;567933457682568
21;56;567933457682560
21;48;567933457682440
21;88;567933457682432
21;17;551098011784
21;57;551098011776
21;49;551098011656
21;89;551098011648
21;20;567383701868680
21;60;567383701868672
21;52;567383701868552
21;92;567383701868544
21;21;1342197896
21;61;1342197888
21;53;1342197768
21;93;1342197760
21;18;585457750152
21;58;585457750144
21;50;585457750024
21;90;585457750016
21;19;551098011784
21;59;551098011776
21;51;551098011656
21;91;551098011648
21;22;35701936264
21;62;35701936256
21;54;35701936136
21;94;35701936128
21;23;1342197896
21;63;1342197888
21;55;1342197768
21;95;1342197760
21;80;4983504261256
21;120;4983504261248
21;112;4983504261128
21;24;4983504261120
21;81;551098011784
21;121;551098011776
21;113;551098011656
21;25;551098011648
21;84;4433748447368
21;124;4433748447360
21;116;4433748447240
21;28;4433748447232
21;85;1342197896
21;125;1342197888
21;117;1342197768
21;29;1342197760
21;82;585457750152
21;122;585457750144
21;114;585457750024
21;26;585457750016
21;83;551098011784
21;123;551098011776
21;115;551098011656
21;27;551098011648
21;86;35701936264
21;126;35701936256
21;118;35701936136
21;30;35701936128
21;87;1342197896
21;127;1342197888
21;119;1342197768
21;31;1342197760
22;0;145249955479592976
22;8;145249955479592960
22;21;2684395536
22;29;2684395520
22;16;71403872272
22;24;71403872256
22;5;2684395536
22;13;2684395520
22;6;8867496894480
22;14;8867496894464
22;27;2684395536
22;3;2684395520
22;22;71403872272
22;30;71403872256
22;11;2684395536
22;19;2684395520
22;4;1134767403737104
22;12;1134767403737088
22;25;2684395536
22;1;2684395520
22;20;71403872272
22;28;71403872256
22;9;2684395536
22;17;2684395520
22;10;8867496894480
22;18;8867496894464
22;31;2684395536
22;7;2684395520
22;26;71403872272
22;2;71403872256
22;15;2684395536
22;23;2684395520
23;0;290499906664153120
23;16;290499906664153088
23;8;1073758240
23;24;1073758208
23;2;138512711712
23;18;138512711680
23;10;1073758240
23;26;1073758208
23;1;17730698756128
23;17;17730698756096
23;9;1073758240
23;25;1073758208
23;3;138512711712
23;19;138512711680
23;11;1073758240
23;27;1073758208
23;4;2269530512441376
23;20;2269530512441344
23;12;1073758240
23;28;1073758208
23;6;138512711712
23;22;138512711680
23;14;1073758240
23;30;1073758208
23;5;17730698756128
23;21;17730698756096
23;13;1073758240
23;29;1073758208
23;7;138512711712
23;23;138512711680
23;15;1073758240
23;31;1073758208
24;0;1155177711057110024
24;16;1155177711057110016
24;2;1155177711057108992
24;18;1155177711057108992
24;9;8590066696
24;25;8590066688
24;11;8590065664
24;27;8590065664
24;4;4406636577800
24;20;4406636577792
24;6;4406636576768
24;22;4406636576768
24;13;8590066696
24;29;8590066688
24;15;8590065664
24;31;8590065664
24;8;2256206450263048
24;24;2256206450263040
24;10;2256206450262016
24;26;2256206450262016
24;17;8590066696
24;1;8590066688
24;19;8590065664
24;3;8590065664
24;12;4406636577800
24;28;4406636577792
24;14;4406636576768
24;30;4406636576768
24;21;8590066696
24;5;8590066688
24;23;8590065664
24;7;8590065664
25;0;2310355426409252880
25;8;2310355426409252864
25;1;2310355426409250816
25;9;2310355426409250816
25;2;21475166224
25;10;21475166208
25;3;21475164160
25;11;21475164160
25;16;8817568188432
25;24;8817568188416
25;17;8817568186368
25;25;8817568186368
25;18;21475166224
25;26;21475166208
25;19;21475164160
25;27;21475164160
25;4;4512417195558928
25;12;4512417195558912
25;5;4512417195556864
25;13;4512417195556864
25;6;21475166224
25;14;21475166208
25;7;21475164160
25;15;21475164160
25;20;8817568188432
25;28;8817568188416
25;21;8817568186368
25;29;8817568186368
25;22;21475166224
25;30;21475166208
25;23;21475164160
25;31;21475164160
26;0;4620711952330133792
26;1;4620711952330133760
26;40;4620711952330133536
26;41;4620711952330133504
26;32;4620711952330129664
26;33;4620711952330129664
26;72;4620711952330129408
26;73;4620711952330129408
26;4;4620710852818506016
26;5;4620710852818505984
26;44;4620710852818505760
26;45;4620710852818505728
26;36;4620710852818501888
26;37;4620710852818501888
26;76;4620710852818501632
26;77;4620710852818501632
26;16;1142461960480
26;17;1142461960448
26;56;1142461960224
26;57;1142461960192
26;48;1142461956352
26;49;1142461956352
26;88;1142461956096
26;89;1142461956096
26;20;42950332704
26;21;42950332672
26;60;42950332448
26;61;42950332416
26;52;42950328576
26;53;42950328576
26;92;42950328320
26;93;42950328320
26;78;18734648004896
26;79;18734648004864
26;118;18734648004640
26;119;18734648004608
26;110;18734648000768
26;111;18734648000768
26;22;18734648000512
26;23;18734648000512
26;82;17635136377120
26;83;17635136377088
26;122;17635136376864
26;123;17635136376832
26;114;17635136372992
26;115;17635136372992
26;26;17635136372736
26;27;17635136372736
26;94;1142461960480
26;95;1142461960448
26;6;1142461960224
26;7;1142461960192
26;126;1142461956352
26;127;1142461956352
26;38;1142461956096
26;39;1142461956096
26;98;42950332704
26;99;42950332672
26;10;42950332448
26;11;42950332416
26;2;42950328576
26;3;42950328576
26;42;42950328320
26;43;42950328320
26;64;9025933902745888
26;65;9025933902745856
26;104;9025933902745632
26;105;9025933902745600
26;96;9025933902741760
26;97;9025933902741760
26;8;9025933902741504
26;9;9025933902741504
26;68;9024834391118112
26;69;9024834391118080
26;108;9024834391117856
26;109;9024834391117824
26;100;9024834391113984
26;101;9024834391113984
26;12;9024834391113728
26;13;9024834391113728
26;80;1142461960480
26;81;1142461960448
26;120;1142461960224
26;121;1142461960192
26;112;1142461956352
26;113;1142461956352
26;24;1142461956096
26;25;1142461956096
26;84;42950332704
26;85;42950332672
26;124;42950332448
26;125;42950332416
26;116;42950328576
26;117;42950328576
26;28;42950328320
26;29;42950328320
26;14;18734648004896
26;15;18734648004864
26;54;18734648004640
26;55;18734648004608
26;46;18734648000768
26;47;18734648000768
26;86;18734648000512
26;87;18734648000512
26;18;17635136377120
26;19;17635136377088
26;58;17635136376864
26;59;17635136376832
26;50;17635136372992
26;51;17635136372992
26;90;17635136372736
26;91;17635136372736
26;30;1142461960480
26;31;1142461960448
26;70;1142461960224
26;71;1142461960192
26;62;1142461956352
26;63;1142461956352
26;102;1142461956096
26;103;1142461956096
26;34;42950332704
26;35;42950332672
26;74;42950332448
26;75;42950332416
26;66;42950328576
26;67;42950328576
26;106;42950328320
26;107;42950328320
27;0;9241705379636978241
27;256;9241705379636978240
27;1;9241705379636978177
27;257;9241705379636978176
27;32;9241705379636977728
27;288;9241705379636977728
27;33;9241705379636977664
27;289;9241705379636977664
27;128;9241705379636969985
27;384;9241705379636969984
27;129;9241705379636969985
27;385;9241705379636969984
27;160;9241705379636969472
27;416;9241705379636969472
27;161;9241705379636969472
27;417;9241705379636969472
27;2;9241421705637012033
27;258;9241421705637012032
27;3;9241421705637011969
27;259;9241421705637011968
27;34;9241421705637011520
27;290;9241421705637011520
27;35;9241421705637011456
27;291;9241421705637011456
27;130;9241421705637003777
27;386;9241421705637003776
27;131;9241421705637003777
27;387;9241421705637003776
27;162;9241421705637003264
27;418;9241421705637003264
27;163;9241421705637003264
27;419;9241421705637003264
27;8;283759900631617
27;264;283759900631616
27;9;283759900631553
27;265;283759900631552
27;40;283759900631104
27;296;283759900631104
27;41;283759900631040
27;297;283759900631040
27;136;283759900623361
27;392;283759900623360
27;137;283759900623361
27;393;283759900623360
27;168;283759900622848
27;424;283759900622848
27;169;283759900622848
27;425;283759900622848
27;10;85900665409
27;266;85900665408
27;11;85900665345
27;267;85900665344
27;42;85900664896
27;298;85900664896
27;43;85900664832
27;299;85900664832
27;138;85900657153
27;394;85900657152
27;139;85900657153
27;395;85900657152
27;170;85900656640
27;426;85900656640
27;171;85900656640
27;427;85900656640
27;260;9241423904660267585
27;4;9241423904660267584
27;261;9241423904660267521
27;5;9241423904660267520
27;292;9241423904660267072
27;36;9241423904660267072
27;293;9241423904660267008
27;37;9241423904660267008
27;388;9241423904660259329
27;132;9241423904660259328
27;389;9241423904660259329
27;133;9241423904660259328
27;420;9241423904660258816
27;164;9241423904660258816
27;421;9241423904660258816
27;165;9241423904660258816
27;262;9241421705637012033
27;6;9241421705637012032
27;263;9241421705637011969
27;7;9241421705637011968
27;294;9241421705637011520
27;38;9241421705637011520
27;295;9241421705637011456
27;39;9241421705637011456
27;390;9241421705637003777
27;134;9241421705637003776
27;391;9241421705637003777
27;135;9241421705637003776
27;422;9241421705637003264
27;166;9241421705637003264
27;423;9241421705637003264
27;167;9241421705637003264
27;268;2284923920961
27;12;2284923920960
27;269;2284923920897
27;13;2284923920896
27;300;2284923920448
27;44;2284923920448
27;301;2284923920384
27;45;2284923920384
27;396;2284923912705
27;140;2284923912704
27;397;2284923912705
27;141;2284923912704
27;428;2284923912192
27;172;2284923912192
27;429;2284923912192
27;173;2284923912192
27;270;85900665409
27;14;85900665408
27;271;85900665345
27;15;85900665344
27;302;85900664896
27;46;85900664896
27;303;85900664832
27;47;85900664832
27;398;85900657153
27;142;85900657152
27;399;85900657153
27;143;85900657152
27;430;85900656640
27;174;85900656640
27;431;85900656640
27;175;85900656640
27;64;318944272720449
27;320;318944272720448
27;65;318944272720385
27;321;318944272720384
27;96;318944272719936
27;352;318944272719936
27;97;318944272719872
27;353;318944272719872
27;192;318944272712193
27;448;318944272712192
27;193;318944272712193
27;449;318944272712192
27;224;318944272711680
27;480;318944272711680
27;225;318944272711680
27;481;318944272711680
27;66;35270272754241
27;322;35270272754240
27;67;35270272754177
27;323;35270272754176
27;98;35270272753728
